movie_name,script_page_url,pdf_url
22 Jump Street,https://www.scriptslug.com/script/22-jump-street-2014,https://assets.scriptslug.com/live/pdf/scripts/22-jump-street-2014.pdf?v=1729114849
28 Days Later,https://www.scriptslug.com/script/28-days-later-2002,https://assets.scriptslug.com/live/pdf/scripts/28-days-later-2002.pdf?v=1729114849
28 Weeks Later,https://www.scriptslug.com/script/28-weeks-later-2007,https://assets.scriptslug.com/live/pdf/scripts/28-weeks-later-2007.pdf?v=1729114849
300,https://www.scriptslug.com/script/300-2006,https://assets.scriptslug.com/live/pdf/scripts/300-2006.pdf?v=1729114849
The 40-Year-Old Virgin,https://www.scriptslug.com/script/the-40-year-old-virgin-2005,https://assets.scriptslug.com/live/pdf/scripts/40-year-old-virgin-2005.pdf?v=1729114849
48 Hrs.,https://www.scriptslug.com/script/48-hrs-1982,https://assets.scriptslug.com/live/pdf/scripts/48-hrs-1982.pdf?v=1729114850
5 to 7,https://www.scriptslug.com/script/5-to-7-2014,https://assets.scriptslug.com/live/pdf/scripts/5-to-7-2014.pdf?v=1729114850
(500) Days of Summer,https://www.scriptslug.com/script/500-days-of-summer-2009,https://assets.scriptslug.com/live/pdf/scripts/500-days-of-summer-2009.pdf?v=1729114850
8½,https://www.scriptslug.com/script/8-1-2-1963,https://assets.scriptslug.com/live/pdf/scripts/8-1-2-1963.pdf?v=1729114850
8 Mile,https://www.scriptslug.com/script/8-mile-2002,https://assets.scriptslug.com/live/pdf/scripts/8-mile-2002.pdf?v=1729114850
8-Bit Christmas,https://www.scriptslug.com/script/8-bit-christmas-2021,https://assets.scriptslug.com/live/pdf/scripts/8-bit-christmas-2021.pdf?v=1729114850
About Alex,https://www.scriptslug.com/script/about-alex-2014,https://assets.scriptslug.com/live/pdf/scripts/about-alex-2014.pdf?v=1729114854
"Abraham Lincoln
Vampire Hunter",https://www.scriptslug.com/script/abraham-lincoln-vampire-hunter-2012,https://assets.scriptslug.com/live/pdf/scripts/abraham-lincoln-vampire-hunter-2012.pdf?v=1729114854
The Abyss,https://www.scriptslug.com/script/the-abyss-1989,https://assets.scriptslug.com/live/pdf/scripts/the-abyss-1989.pdf?v=1729115005
